transaction_id,region,product_category,quantity,unit_price,discount_percent,transaction_date
TXN-18508,North,Electronics,7,18.49,2,2025-04-07
TXN-18509,North,Electronics,12,149.23,27,2025-05-28
TXN-18510,East,Apparel,7,383.00,20,2025-03-22
TXN-18511,North,Books,8,190.16,8,2025-06-01
TXN-18512,North,Electronics,10,41.16,25,2025-05-05
TXN-18513,West,Apparel,3,365.02,17,2025-05-27
TXN-18514,West,Groceries,8,241.85,5,2025-04-04
TXN-18515,West,Electronics,20,145.89,22,2025-03-26
TXN-18516,East,Groceries,11,169.01,8,2025-04-22
TXN-18517,South,Home & Kitchen,17,25.14,23,2025-04-12
TXN-18518,North,Groceries,19,473.82,15,2025-04-20
TXN-18519,South,Groceries,2,204.82,29,2025-05-25
TXN-18520,South,Electronics,9,62.42,1,2025-03-23
TXN-18521,North,Home & Kitchen,1,197.92,3,2025-03-15
TXN-18522,East,Fitness,20,231.30,19,2025-05-13
TXN-18523,North,Groceries,15,452.91,12,2025-03-10
TXN-18524,North,Books,10,362.31,28,2025-03-08
TXN-18525,North,Home & Kitchen,6,181.88,25,2025-03-09
TXN-18526,South,Groceries,20,228.86,10,2025-05-18
TXN-18527,West,Apparel,8,INVALID_PRICE,1,2025-04-26
TXN-18528,North,Books,6,365.18,4,2025-05-21
TXN-18529,North,Apparel,12,170.84,21,2025-04-29
TXN-18530,West,Electronics,6,321.95,19,2025-05-02
TXN-18531,South,Home & Kitchen,3,471.39,15,2025-05-20
TXN-18532,South,Apparel,4,230.45,5,2025-05-31
TXN-18533,North,Groceries,17,284.19,6,2025-04-22
TXN-18534,West,Books,11,431.38,21,2025-04-19
TXN-18535,South,Electronics,10,501.35,15,2025-04-09
TXN-18536,West,Books,15,411.56,16,2025-03-21
TXN-18537,North,Electronics,18,318.81,12,2025-05-30
TXN-18538,South,Apparel,15,480.18,27,2025-04-13
TXN-18539,South,Apparel,3,486.84,9,2025-04-06
TXN-18540,West,Books,13,295.01,18,2025-03-28
TXN-18541,North,Electronics,1,58.70,14,2025-04-07
TXN-18542,West,Fitness,19,134.05,22,2025-03-05
TXN-18543,East,Apparel,12,243.95,18,2025-05-22
TXN-18544,East,Groceries,12,423.66,13,2025-05-09
TXN-18545,West,Groceries,7,443.72,10,2025-03-12
TXN-18546,South,Home & Kitchen,4,467.90,29,2025-05-25
TXN-18547,West,Fitness,12,196.29,4,2025-04-24
TXN-18548,East,Books,7,487.52,23,2025-03-30
TXN-18549,West,Home & Kitchen,4,152.27,24,2025-03-21
TXN-18550,North,Fitness,20,462.86,16,2025-04-28
TXN-18551,South,Home & Kitchen,11,233.51,13,2025-05-02
TXN-18552,South,Electronics,11,439.85,8,2025-05-16
TXN-18553,East,Electronics,12,308.22,19,2025-05-21
TXN-18554,West,Home & Kitchen,15,61.82,26,2025-05-10
TXN-18555,East,Apparel,11,447.77,21,2025-03-16
TXN-18556,South,Fitness,14,228.44,11,2025-05-25
TXN-18557,South,Electronics,6,305.54,7,2025-04-15
TXN-18558,North,Apparel,3,210.40,15,2025-03-21
TXN-18559,South,Fitness,12,120.75,4,2025-05-27
TXN-18560,West,Electronics,14,352.25,1,2025-05-02
TXN-18561,South,Apparel,11,80.09,10,2025-04-03
TXN-18562,West,Groceries,15,130.04,27,2025-03-20
TXN-18563,North,Home & Kitchen,2,34.29,2,2025-03-16
TXN-18564,South,Groceries,5,367.01,23,2025-03-13
TXN-18565,North,Apparel,12,107.36,17,2025-03-26
TXN-18566,West,Books,13,404.60,25,2025-04-26
TXN-18567,South,Electronics,5,449.18,1,2025-04-08
TXN-18568,South,Fitness,3,428.49,28,2025-04-08
TXN-18569,South,Electronics,5,234.83,2,2025-04-30
TXN-18570,South,Apparel,13,299.62,3,2025-03-09
TXN-18571,North,Electronics,20,123.77,22,2025-04-22
TXN-18572,North,Home & Kitchen,19,11.72,16,2025-05-24
TXN-18573,East,Electronics,2,378.28,6,2025-05-15
TXN-18574,West,Home & Kitchen,10,164.44,10,2025-05-08
TXN-18575,East,Apparel,7,182.29,29,2025-05-17
TXN-18576,South,Home & Kitchen,3,7.76,21,2025-04-11
TXN-18577,South,Electronics,18,328.86,5,2025-04-01
TXN-18578,South,Groceries,11,138.85,20,2025-03-14
TXN-18579,East,Fitness,7,339.86,0,2025-05-29
TXN-18580,North,Electronics,19,441.18,30,2025-05-16
TXN-18581,South,Books,5,403.51,15,2025-05-09
TXN-18582,North,Fitness,20,57.61,3,2025-04-16
TXN-18583,South,Home & Kitchen,2,383.25,5,2025-04-05
TXN-18584,North,Books,19,346.43,28,2025-05-13
TXN-18585,West,Books,14,69.28,3,2025-05-31
TXN-18586,South,Books,9,207.03,19,2025-05-13
TXN-18587,East,Books,13,51.77,7,2025-04-18
TXN-18588,East,Fitness,15,338.91,4,2025-03-22
TXN-18589,North,Books,13,480.33,1,2025-05-26
TXN-18590,South,Fitness,7,49.07,19,2025-05-10
TXN-18591,South,Fitness,5,389.58,14,2025-05-31
TXN-18592,North,Groceries,13,251.72,15,2025-04-07
TXN-18593,East,Books,12,169.96,20,2025-05-30
TXN-18594,South,Groceries,6,112.83,18,2025-04-12
TXN-18595,South,Books,16,425.53,2,2025-05-26
TXN-18596,North,Books,10,314.19,30,2025-04-15
TXN-18597,East,Electronics,6,405.26,14,2025-05-12
TXN-18598,West,Fitness,20,267.82,27,2025-04-18
TXN-18599,East,Groceries,20,181.33,28,2025-04-22
TXN-18600,East,Fitness,17,295.61,8,2025-03-21
TXN-18601,South,Fitness,17,31.51,1,2025-05-20
TXN-18602,North,Electronics,6,179.42,7,2025-03-10
TXN-18603,East,Books,12,86.72,6,2025-05-05
TXN-18604,West,Apparel,15,354.19,27,2025-05-18
TXN-18605,East,Fitness,16,65.70,23,2025-04-29
TXN-18606,North,Books,12,344.40,5,2025-03-25
TXN-18607,South,Home & Kitchen,18,446.45,28,2025-05-05
TXN-18608,North,Books,3,462.02,1,2025-04-08
TXN-18609,East,Electronics,5,377.08,17,2025-04-18
TXN-18610,West,Home & Kitchen,7,216.51,12,2025-03-08
TXN-18611,East,Electronics,12,410.03,23,2025-04-12
TXN-18612,East,Fitness,17,397.50,13,2025-03-22
TXN-18613,West,Home & Kitchen,7,254.59,4,2025-03-08
TXN-18614,South,Groceries,7,494.34,4,2025-05-13
TXN-18615,North,Books,12,166.59,4,2025-03-30
TXN-18616,West,Books,9,322.25,27,2025-04-02
TXN-18617,West,Electronics,17,446.96,5,2025-04-08
TXN-18618,South,Home & Kitchen,20,502.70,5,2025-04-09
TXN-18619,South,Fitness,5,442.21,26,2025-05-14
TXN-16351,East,Home & Kitchen,14,369.59,8,2025-04-07
TXN-18621,East,Fitness,19,178.60,11,2025-05-26
TXN-18622,East,Home & Kitchen,1,89.07,17,2025-05-07
TXN-18623,East,Groceries,13,148.94,0,2025-04-16
TXN-18624,North,Books,16,410.98,22,2025-04-03
TXN-18625,East,Home & Kitchen,16,162.62,6,2025-04-11
TXN-18626,North,Books,20,268.85,10,2025-05-18
TXN-18627,South,Books,15,192.55,7,2025-04-23
TXN-18628,North,Fitness,18,237.18,16,2025-03-28
TXN-18629,North,Electronics,20,112.89,3,2025-04-01
TXN-18630,East,Books,19,56.28,8,2025-05-27
TXN-18631,South,Home & Kitchen,17,382.99,29,2025-04-18
TXN-18632,South,Groceries,16,497.36,12,2025-05-11
TXN-18633,North,Fitness,11,468.63,12,2025-03-07
TXN-18634,South,Electronics,19,155.22,19,2025-04-02
TXN-18635,East,Home & Kitchen,-1,432.93,5,2025-05-10
TXN-18636,North,Electronics,1,296.58,3,2025-04-14
TXN-18637,North,Fitness,20,137.00,6,2025-04-29
TXN-18638,South,Electronics,15,297.29,23,2025-03-10
TXN-18639,North,Electronics,8,163.15,24,2025-03-16
TXN-18640,West,Fitness,7,17.13,20,2025-03-06
TXN-18641,North,Books,17,202.05,11,2025-05-10
TXN-15738,North,Groceries,6,164.78,4,2025-03-15
TXN-18643,North,Electronics,6,504.41,14,2025-05-21
TXN-18644,South,Apparel,19,243.37,16,2025-04-02
TXN-18645,South,Fitness,1,335.69,21,2025-03-24
TXN-18646,North,Fitness,4,318.31,8,2025-05-05
TXN-18647,South,Apparel,10,191.44,13,2025-05-09
TXN-18648,East,Books,7,342.41,8,2025-05-16
TXN-18649,South,Groceries,13,252.46,4,2025-03-12
TXN-18650,North,Books,4,393.69,29,2025-05-13
TXN-18651,West,Home & Kitchen,-5,464.75,26,2025-05-08
TXN-18652,North,Electronics,20,486.79,5,2025-03-07
TXN-18653,North,Fitness,18,291.42,8,2025-03-08
TXN-18654,East,Groceries,8,184.97,23,2025-04-27
TXN-18655,South,Books,13,49.37,5,2025-04-19
TXN-18656,West,Books,5,476.25,29,2025-04-30
TXN-18657,East,Fitness,20,463.15,7,2025-03-19
TXN-18658,East,Books,19,205.51,13,2025-03-23
TXN-18659,South,Electronics,4,477.20,6,2025-05-27
TXN-18660,East,Home & Kitchen,14,357.63,22,2099-12-31
TXN-18661,North,Fitness,6,395.53,17,2025-05-10
TXN-18662,North,Apparel,20,231.54,28,2025-03-28
TXN-18663,North,Apparel,15,166.22,11,2025-03-04
TXN-18664,West,Groceries,16,73.54,11,2025-03-07
TXN-18665,South,Electronics,2,97.68,5,2025-04-30
TXN-18666,West,Apparel,13,78.72,20,2025-03-16
TXN-18667,South,Electronics,12,462.89,17,2025-04-07
TXN-18668,West,Books,17,357.37,21,2025-05-06
TXN-18669,West,Electronics,12,69.40,25,2025-03-10
TXN-18670,South,Electronics,15,161.88,9,2025-05-30
TXN-18671,South,Fitness,3,151.85,16,2025-04-17
TXN-18672,East,Electronics,19,415.60,5,2025-05-04
TXN-18673,South,Fitness,12,242.39,0,2025-03-08
TXN-18674,West,Books,19,83.47,26,2025-03-10
TXN-18675,West,Fitness,4,301.04,10,2025-05-14
TXN-18676,North,Books,7,123.59,6,2025-05-10
TXN-18677,North,Home & Kitchen,2,503.25,0,2025-04-09
TXN-18678,North,Apparel,20,261.89,23,2025-03-19
TXN-18679,West,Electronics,9,490.02,18,2025-03-18
TXN-18680,East,Electronics,19,195.98,27,2025-05-16
TXN-18681,West,Fitness,10,219.34,23,2025-04-13
TXN-18682,East,Home & Kitchen,6,64.01,16,2025-05-25
TXN-18683,North,Fitness,17,134.14,5,2025-05-13
TXN-18684,South,Books,12,439.75,8,2025-04-01
TXN-18685,North,Books,20,232.66,22,2025-04-27
TXN-18686,West,Fitness,1,391.16,1,2025-05-11
TXN-18687,West,Fitness,6,319.44,27,2025-05-14
TXN-18688,South,Fitness,16,435.17,6,2025-03-10
TXN-18689,West,Home & Kitchen,17,503.58,26,2025-03-10
TXN-18690,East,Books,16,86.30,1,2025-05-10
TXN-18691,East,Home & Kitchen,9,409.69,11,2025-05-01
TXN-18692,East,Electronics,18,38.45,12,2025-04-07
TXN-18693,West,Apparel,18,230.82,6,2025-04-04
TXN-18694,North,Electronics,10,INVALID_PRICE,2,2025-05-09
TXN-18695,North,Apparel,13,311.42,11,2025-04-06
TXN-18696,South,Home & Kitchen,6,31.67,10,2025-05-25
TXN-18697,West,Books,18,365.73,16,2025-04-23
TXN-18698,East,Fitness,6,481.62,25,2025-05-28
TXN-18699,South,Books,16,215.65,25,2025-03-17
TXN-18700,East,Apparel,18,127.50,3,2025-03-13
TXN-18701,East,Fitness,8,49.36,11,2025-05-26
TXN-18702,East,Electronics,19,329.90,21,2025-03-27
TXN-18703,East,Books,14,374.96,11,2025-05-22
TXN-18704,East,Groceries,9,17.40,21,2025-05-24
TXN-18705,South,Apparel,12,423.12,6,2025-04-02
TXN-18706,North,Groceries,18,248.72,27,2025-05-29
TXN-18707,South,Apparel,2,352.02,2,2025-03-20
TXN-18708,North,Groceries,7,500.27,28,2025-03-18
TXN-18709,East,Groceries,2,12.70,21,2025-04-09
TXN-18710,West,Home & Kitchen,7,413.05,18,2025-03-15
TXN-18711,North,Electronics,4,192.10,29,2025-03-26
TXN-18712,South,Books,6,482.88,2,2025-03-24
TXN-18713,North,Books,11,475.50,28,2025-05-31
TXN-18714,South,Home & Kitchen,20,487.30,13,2025-03-11
TXN-18715,West,Books,1,99.00,2,2025-04-26
TXN-18716,West,Apparel,5,176.54,25,2025-05-12
TXN-18717,South,Books,1,225.20,26,2025-05-15
TXN-18718,West,Fitness,6,333.30,8,2025-03-17
TXN-18719,West,Home & Kitchen,18,394.17,7,2025-03-09
TXN-18720,North,Electronics,6,433.68,14,2025-05-27
TXN-18721,North,Home & Kitchen,10,300.09,30,2025-04-20
TXN-18722,South,Apparel,6,374.74,1,2025-05-27
TXN-18723,East,Books,9,461.50,26,2025-03-07
TXN-18724,East,Apparel,7,477.96,22,2025-05-21
TXN-18725,South,Electronics,13,33.98,3,2025-05-26
TXN-18726,North,Apparel,12,424.96,22,2025-05-12
TXN-18727,West,Apparel,17,475.86,15,2025-05-14
TXN-18543,North,Home & Kitchen,16,259.97,8,2025-05-19
TXN-18729,North,Home & Kitchen,6,213.80,16,2025-04-06
TXN-18730,North,Books,16,221.72,8,2025-04-21
TXN-18731,North,Apparel,2,350.89,22,2025-05-17
TXN-18732,North,Groceries,4,215.77,16,2025-04-22
TXN-18733,East,Home & Kitchen,5,210.24,2,2025-03-24
TXN-18734,North,Groceries,5,416.20,23,2025-03-05
TXN-18735,North,Groceries,13,366.49,13,2025-04-20
TXN-18736,South,Books,13,31.32,0,2025-05-11
TXN-18737,East,Apparel,13,264.48,25,2025-04-05
TXN-18738,West,Books,19,445.95,7,2025-03-22
TXN-18739,South,Books,4,397.21,24,2025-05-31
TXN-18740,West,Home & Kitchen,11,72.81,7,2025-03-08
TXN-18741,East,Apparel,15,413.04,22,2025-05-21
TXN-18742,East,Books,3,503.60,20,2025-05-15
TXN-18743,East,Books,10,294.74,11,2025-05-05
TXN-18744,North,Groceries,16,59.35,18,2025-05-24
TXN-18745,South,Groceries,20,215.90,18,2025-04-19
TXN-18746,North,Home & Kitchen,8,353.99,25,2025-04-30
TXN-18747,West,Apparel,8,350.35,2,2025-03-21
TXN-18748,West,Home & Kitchen,7,110.10,24,2025-04-08
TXN-18749,West,Groceries,11,408.97,25,2025-03-04
TXN-18750,North,Books,18,231.70,25,2025-04-28
TXN-18751,North,Apparel,20,261.58,6,2025-03-04
TXN-18752,South,Electronics,16,44.25,3,2025-04-28
TXN-18753,East,Apparel,10,202.09,16,2025-04-10
TXN-18754,East,Electronics,13,31.85,18,2025-03-04
TXN-18755,West,Apparel,1,331.72,28,2025-03-14
TXN-18756,East,Home & Kitchen,8,293.13,7,2025-04-20
TXN-18757,North,Electronics,17,89.45,5,2025-04-28
TXN-18758,North,Books,6,313.99,22,2025-03-15
TXN-18759,South,Books,16,410.91,6,2025-03-21
TXN-18760,West,Electronics,4,369.30,27,2025-04-04
TXN-18761,West,Home & Kitchen,6,308.75,0,2025-04-07
TXN-18762,South,Fitness,20,139.98,3,2025-05-28
TXN-18763,East,Apparel,8,473.32,23,2025-03-22
TXN-18764,East,Books,3,429.38,12,2025-04-04
TXN-18765,North,Groceries,9,282.96,7,2025-04-11
TXN-18766,South,Electronics,17,473.75,5,2025-04-25
TXN-18767,East,Groceries,9,337.34,21,2025-03-17
TXN-18768,South,Apparel,1,121.03,17,2025-05-17
TXN-18769,South,Home & Kitchen,10,263.57,5,2025-04-02
TXN-18770,North,Apparel,12,375.01,20,2025-03-14
TXN-18771,East,Groceries,7,27.54,10,2025-03-24
TXN-18772,South,Groceries,11,385.16,3,2025-05-21
TXN-18773,South,Fitness,5,71.03,12,2025-05-16
TXN-18774,East,Fitness,8,269.00,15,2025-04-29
TXN-18775,North,Electronics,12,286.18,18,2025-03-06
TXN-18776,West,Groceries,11,472.78,10,2025-04-26
TXN-18777,South,Fitness,12,149.63,26,2025-03-10
TXN-18778,West,Apparel,7,149.59,3,2025-05-11
TXN-18779,North,Home & Kitchen,15,295.07,5,2025-03-25
TXN-18780,North,Fitness,14,409.10,14,2025-04-17
TXN-18781,North,Home & Kitchen,17,124.08,16,2025-03-10
TXN-18782,East,Electronics,16,412.48,9,2025-03-26
TXN-18783,North,Home & Kitchen,1,166.29,17,2025-05-04
TXN-18784,North,Groceries,15,257.79,13,2025-03-29
TXN-18785,South,Fitness,7,74.58,11,2025-05-29
TXN-18786,South,Apparel,16,213.80,29,2025-05-17
TXN-18787,West,Home & Kitchen,9,79.97,16,2025-05-28
TXN-18788,North,Groceries,14,154.61,10,2025-05-17
TXN-18789,North,Electronics,6,181.76,13,2025-04-16
TXN-18790,West,Books,6,422.23,20,2025-05-10
TXN-18791,East,Home & Kitchen,4,224.60,11,2025-04-21
TXN-18792,East,Books,2,235.62,7,2025-05-01
TXN-18793,North,Home & Kitchen,1,291.40,22,2025-03-06
TXN-18794,East,Books,17,6.06,11,2025-04-23
TXN-18795,South,Apparel,9,452.65,27,2025-04-02
TXN-18796,South,Home & Kitchen,4,479.51,20,2025-04-04
TXN-18797,West,Apparel,16,262.85,15,2025-04-01
TXN-18798,South,Home & Kitchen,14,405.10,16,2099-12-31
TXN-18799,South,Groceries,19,106.71,21,2025-05-01
TXN-18800,South,Home & Kitchen,18,357.53,18,2025-04-28
TXN-18801,East,Groceries,18,437.84,4,2025-03-14
TXN-18802,West,Groceries,3,323.89,17,2025-04-11
TXN-10124,West,Groceries,2,347.11,17,2025-04-15
TXN-18804,South,Fitness,3,61.97,8,2025-04-23
TXN-18805,North,Apparel,15,472.84,3,2025-05-22
TXN-18806,East,Groceries,9,466.85,16,2025-03-18
TXN-18807,North,Groceries,6,62.67,12,2025-05-01
TXN-18808,South,Apparel,17,46.01,7,2025-03-21
TXN-18809,South,Apparel,14,188.09,22,2025-04-12
TXN-18810,East,Books,16,337.81,19,2025-03-16
TXN-18811,South,Fitness,1,151.84,12,2025-04-29
TXN-18812,East,Fitness,13,253.50,13,2025-04-02
TXN-18813,North,Fitness,20,484.12,8,2025-04-23
TXN-18814,North,Electronics,18,269.46,6,2025-03-17
TXN-18815,East,Home & Kitchen,14,228.45,5,2025-04-02
TXN-18816,West,Fitness,17,368.26,9,2025-05-26
TXN-18817,West,Home & Kitchen,1,200.52,7,2025-04-07
TXN-18818,South,Electronics,12,55.13,5,2025-05-09
TXN-18819,South,Books,1,190.37,11,2025-06-01
TXN-18820,West,Apparel,5,157.45,14,2025-03-21
TXN-18821,South,Home & Kitchen,1,438.59,9,2025-03-31
TXN-18822,East,Fitness,-2,424.68,28,2025-05-16
TXN-18823,North,Home & Kitchen,4,54.98,6,2025-05-08
TXN-18824,East,Electronics,6,162.57,21,2025-05-30
TXN-18825,East,Fitness,17,275.23,23,2025-04-02
TXN-18826,East,Fitness,8,338.55,11,2025-05-23
TXN-18827,South,Fitness,20,214.67,9,2025-04-29
TXN-18828,West,Electronics,13,367.28,9,2025-04-27
TXN-18829,North,Electronics,7,289.18,3,2025-04-13
TXN-18830,North,Apparel,17,459.36,12,2025-03-22
TXN-18831,South,Books,6,29.10,18,2025-03-20
TXN-18832,North,Electronics,5,85.17,2,2025-04-06
TXN-18833,North,Home & Kitchen,7,217.32,9,2025-04-05
TXN-18834,South,Electronics,18,22.66,25,2025-04-14
TXN-18835,South,Groceries,20,126.23,25,2025-03-07
TXN-18836,North,Apparel,18,490.48,24,2025-05-11
TXN-18837,North,Fitness,11,144.44,23,2025-04-07
TXN-18838,East,Home & Kitchen,5,364.58,16,2025-04-09
TXN-18839,South,Books,9,30.45,16,2025-04-09
TXN-18840,South,Home & Kitchen,5,436.46,7,2025-05-17
TXN-18841,North,Books,20,287.87,17,2025-04-30
TXN-18842,North,Home & Kitchen,6,85.42,9,2025-04-22
TXN-18843,North,Fitness,16,224.27,14,2025-03-20
TXN-18844,East,Fitness,12,INVALID_PRICE,1,2025-05-22
TXN-18845,South,Apparel,15,144.20,9,2025-05-17
TXN-18846,South,Fitness,4,92.98,15,2025-04-29
TXN-18847,West,Apparel,15,127.83,28,2025-03-08
TXN-18848,West,Home & Kitchen,20,481.62,25,2025-03-24
TXN-18849,North,Groceries,17,297.04,9,2025-05-30
TXN-18850,West,Electronics,14,106.35,20,2025-04-09
TXN-18851,West,Fitness,12,146.01,0,2025-04-12
TXN-18852,West,Groceries,1,276.82,29,2025-04-08
TXN-18853,East,Apparel,19,308.68,1,2025-04-25
TXN-18854,East,Apparel,10,103.87,23,2025-03-22
TXN-18855,South,Home & Kitchen,3,395.48,3,2025-05-01
TXN-18856,South,Books,20,345.39,20,2025-05-26
TXN-18857,East,Apparel,18,372.90,14,2025-03-12
TXN-18858,West,Apparel,14,146.76,23,2025-04-02
TXN-18859,South,Fitness,10,79.92,8,2025-04-24
TXN-18860,West,Groceries,19,226.67,27,2025-05-19
TXN-18861,West,Groceries,1,279.17,23,2025-03-10
TXN-18862,South,Apparel,10,254.43,7,2025-05-17
TXN-18863,North,Apparel,7,418.51,15,2025-05-18
TXN-18864,North,Groceries,18,INVALID_PRICE,6,2025-03-21
TXN-18865,North,Groceries,14,463.26,27,2025-03-08
TXN-18866,East,Electronics,17,385.48,14,2025-05-13
TXN-18867,East,Books,2,411.71,4,2025-04-06
TXN-18868,West,Apparel,19,407.19,4,2025-03-12
TXN-18869,West,Books,3,88.87,9,2025-04-16
TXN-18870,West,Books,4,354.43,15,2025-05-06
TXN-18871,North,Fitness,15,426.74,21,2025-05-14
TXN-18872,South,Electronics,18,191.59,9,2025-04-16
TXN-18873,South,Fitness,4,75.07,15,2025-05-30
TXN-18874,West,Electronics,5,349.15,5,2025-05-29
TXN-18875,West,Electronics,7,170.84,12,2025-03-15
TXN-18876,West,Apparel,11,382.53,27,2025-05-20
TXN-18877,East,Electronics,1,268.78,9,2025-04-17
TXN-18878,East,Fitness,14,426.85,29,2025-04-10
TXN-18879,East,Home & Kitchen,19,119.07,23,2025-04-13
TXN-18880,East,Apparel,8,395.23,24,2025-04-07
TXN-18881,East,Groceries,5,325.91,8,2025-05-28
TXN-18882,North,Electronics,15,479.36,15,2025-05-29
TXN-18883,North,Home & Kitchen,5,128.18,13,2025-04-14
TXN-18884,West,Fitness,13,216.09,13,2025-05-02
TXN-18885,East,Groceries,17,308.59,24,2025-04-05
TXN-18886,South,Groceries,18,87.45,22,2025-05-27
TXN-18887,West,Books,3,352.87,26,2025-05-27
TXN-18888,East,Apparel,5,494.52,28,2025-05-02
TXN-18889,West,Fitness,7,421.70,14,2025-05-25
TXN-18890,North,Electronics,15,377.09,150,2025-03-28
TXN-18891,South,Home & Kitchen,16,450.78,29,2025-05-30
TXN-18892,South,Books,19,94.86,24,2025-05-20
TXN-18893,West,Fitness,5,265.76,21,2025-06-01
TXN-18894,South,Books,9,56.30,2,2025-04-02
TXN-18895,South,Books,3,410.60,16,2025-04-06
TXN-18896,North,Groceries,12,221.49,5,2025-04-28
TXN-18897,East,Home & Kitchen,11,406.38,18,2025-04-28
TXN-18898,West,Groceries,15,234.98,13,2025-04-15
TXN-18899,South,Electronics,5,341.78,12,2025-05-02
TXN-18900,West,Home & Kitchen,11,466.31,27,2025-05-13
TXN-18901,East,Home & Kitchen,11,216.03,26,2025-04-20
TXN-18902,South,Home & Kitchen,11,375.89,25,2025-04-15
TXN-18903,East,Home & Kitchen,4,9.75,7,2025-03-16
TXN-18904,West,Groceries,14,89.57,13,2025-05-21
TXN-18905,West,Fitness,5,191.82,22,2025-03-28
TXN-18906,North,Fitness,4,84.70,15,2025-04-18
TXN-18907,South,Home & Kitchen,16,254.53,8,2025-03-29
TXN-18908,South,Fitness,8,10.14,2,2025-04-18
TXN-18909,West,Fitness,5,433.45,25,2025-03-31
TXN-18910,East,Books,19,50.07,29,2025-03-17
TXN-18911,East,Fitness,19,419.37,30,2025-05-30
TXN-18912,North,Electronics,4,36.09,2,2025-03-08
TXN-18913,East,Books,11,175.53,6,2025-05-05
TXN-18914,East,Apparel,5,423.41,9,2025-04-21
TXN-18915,West,Apparel,17,71.11,4,2025-03-20
TXN-18916,East,Groceries,11,13.32,10,2025-05-22
TXN-18917,East,Electronics,13,234.58,3,2025-04-12
TXN-18918,North,Home & Kitchen,4,318.87,4,2025-04-30
TXN-18919,North,Fitness,5,148.78,24,2025-04-18
TXN-18920,East,Electronics,15,155.86,29,2025-04-20
TXN-18921,South,Books,7,62.33,10,2025-04-07
TXN-18922,East,Electronics,10,62.40,4,2025-03-26
TXN-18923,South,Electronics,17,459.70,21,2025-04-04
TXN-18924,South,Books,15,429.79,6,2025-06-01
TXN-18925,South,Fitness,6,248.28,5,2025-05-19
TXN-18926,North,Electronics,17,491.24,24,2025-04-06
TXN-18927,South,Groceries,-3,127.43,29,2025-05-01
TXN-18928,South,Fitness,14,179.30,150,2025-04-08
TXN-18929,West,Books,10,74.32,5,2025-05-16
TXN-18930,South,Books,18,314.29,30,2025-04-14
TXN-18931,South,Groceries,15,103.85,9,2025-05-02
TXN-18932,South,Groceries,4,470.81,6,2025-05-02
TXN-18933,South,Fitness,15,90.39,11,2025-05-22
TXN-18934,West,Home & Kitchen,17,303.04,19,2025-05-20
TXN-18935,North,Fitness,17,331.39,22,2025-05-25
TXN-18936,East,Books,7,237.71,0,2025-05-22
TXN-18937,East,Groceries,6,445.82,27,2025-04-26
TXN-18938,South,Home & Kitchen,20,163.57,30,2025-03-19
TXN-18939,East,Apparel,13,INVALID_PRICE,16,2025-04-12
TXN-18940,North,Electronics,14,252.77,30,2025-04-02
TXN-18941,West,Apparel,4,18.39,25,2025-05-09
TXN-18942,North,Apparel,20,22.28,15,2025-04-09
TXN-18943,East,Fitness,11,104.33,15,2025-04-20
TXN-18944,East,Apparel,4,278.34,3,2025-04-01
TXN-18945,West,Apparel,14,20.68,15,2025-04-05
TXN-18946,West,Apparel,20,55.07,1,2025-03-19
TXN-18947,North,Fitness,1,217.75,3,2025-04-13
TXN-18948,North,Fitness,14,178.16,10,2025-04-29
TXN-18949,East,Books,6,257.91,29,2025-05-28
TXN-18950,East,Apparel,12,125.41,20,2025-04-25
TXN-18951,South,Electronics,19,483.49,16,2025-04-09
TXN-18952,North,Home & Kitchen,12,247.99,26,2025-04-19
TXN-18953,West,Fitness,3,216.61,3,2025-05-03
TXN-18954,North,Fitness,19,24.56,20,2025-06-01
TXN-18955,North,Groceries,11,161.92,16,2025-05-03
TXN-18956,South,Fitness,1,191.52,8,2025-03-21
TXN-18957,West,Groceries,13,395.93,18,2025-03-09
TXN-18958,South,Books,20,478.88,23,2025-03-28
TXN-18959,West,Books,18,19.05,28,2025-04-23
TXN-18960,North,Groceries,4,264.48,6,2025-03-04
TXN-18961,North,Apparel,20,232.84,14,2025-05-10
TXN-18962,South,Fitness,20,413.10,9,2025-05-30
TXN-18963,North,Books,1,217.16,22,2025-03-23
TXN-18964,East,Fitness,2,162.36,17,2025-04-21
TXN-18965,West,Home & Kitchen,4,275.94,4,2025-04-16
TXN-18966,West,Electronics,17,494.36,9,2025-03-27
TXN-18967,West,Books,10,404.71,23,2025-04-03
TXN-18968,North,Fitness,14,351.71,11,2025-04-26
TXN-18969,West,Electronics,12,173.49,6,2025-03-09
TXN-18970,North,Home & Kitchen,2,358.69,11,2025-05-03
TXN-18971,West,Electronics,15,368.54,22,2025-03-17
TXN-18972,North,Books,19,231.15,25,2025-03-27
TXN-18973,West,Apparel,4,51.06,4,2025-03-21
TXN-18974,West,Electronics,20,70.61,28,2025-04-07
TXN-18975,East,Home & Kitchen,9,61.67,24,2025-05-22
TXN-18976,North,Apparel,19,309.88,21,2025-03-20
TXN-18977,West,Home & Kitchen,6,INVALID_PRICE,26,2025-04-22
TXN-18978,North,Home & Kitchen,-5,321.04,8,2025-03-17
TXN-18979,North,Apparel,5,174.24,5,2025-03-20
TXN-18980,East,Books,15,266.87,12,2025-04-06
TXN-18981,North,Books,5,416.81,15,2025-04-11
TXN-18982,North,Books,10,467.17,16,2025-05-03
